"X","Y","Owner","Terrain","Bonus"
"64","83"," ","."," "
"64","84"," ","."," "
"64","85"," ","."," "
"64","86"," ","."," "
"64","87"," ","."," "
"64","88"," ","."," "
"64","89"," ","."," "
"64","90"," ","."," "
"64","91"," ","."," "
"64","92"," ","."," "
"64","93"," ","."," "
"64","94"," ","."," "
"64","95"," ","."," "
"64","96"," ","."," "
"64","97"," ","."," "
"64","98"," ","."," "
"64","99"," ","."," "
"65","1","1","T"," "
"65","2","1","W"," "
"65","3","1","T"," "
"65","4","1","B"," "
"65","5","1","T"," "
"65","6","1","T"," "
"65","7","1","W"," "
"65","8","1","B"," "
"65","9","R","B"," "
"65","10","R","B"," "
"65","11","R","B"," "
"65","12","R","B"," "
"65","13","R","W"," "
"65","14","R","H"," "
"65","15","R","W"," "
"65","16","R","W"," "
"65","17","R","B"," "
"65","18","R","B"," "
"65","19","r","B"," "
"65","20","r","B"," "
"65","21","r","B"," "
"65","22","r","B"," "
"65","23","r","B"," "
"65","24","r","B"," "
"65","25","r","B"," "
"65","26","r","B"," "
"65","27","r","B"," "
"65","28","r","B"," "
"65","29","r","B"," "
"65","30"," ","*"," "
"65","31","r","W"," "
"65","32","r","G","w"
"65","33"," ","*"," "
"65","34"," ","."," "
"65","35"," ","."," "
"65","36"," ","."," "
"65","37"," ","."," "
"65","38"," ","*"," "
"65","39","t","H"," "
"65","40","t","H"," "
"65","41","t","B"," "
"65","42","t","H"," "
"65","43","t","H"," "
"65","44","t","H"," "
"65","45","t","H"," "
"65","46","t","H"," "
"65","47","t","H"," "
"65","48"," ","*"," "
"65","49"," ","."," "
"65","50","t","B"," "
"65","51"," ","."," "
"65","52"," ","."," "
"65","53"," ","."," "
"65","54"," ","."," "
"65","55"," ","."," "
"65","56"," ","."," "
"65","57"," ","."," "
"65","58"," ","."," "
"65","59"," ","*"," "
"65","60","5","B"," "
"65","61","5","B"," "
"65","62","5","K"," "
"65","63"," ","."," "
"65","64"," ","."," "
"65","65"," ","."," "
"65","70","?","G"," "
"65","71","?","H"," "
"65","72","?","B"," "
"65","73","?","B"," "
"65","74","?","B"," "
"65","75","?","H"," "
"65","76","?","W"," "
"65","77","?","W"," "
"65","78","?","B","n"
"65","79","?","B","n"
"65","80","?","S"," "
"65","81"," ","*"," "
"65","82"," ","."," "
"65","83"," ","."," "
"65","84"," ","."," "
"65","85"," ","."," "
"65","86"," ","."," "
"65","87"," ","."," "
"65","88"," ","."," "
"65","89"," ","."," "
"65","90"," ","."," "
"65","91"," ","."," "
"65","92"," ","."," "
"65","93"," ","."," "
"65","94"," ","."," "
"65","95"," ","."," "
"65","96"," ","."," "
"65","97"," ","."," "
"65","98"," ","."," "
"65","99"," ","."," "
"66","1","1","B"," "
"66","2","1","G"," "
"66","3","1","T"," "
"66","4","1","T"," "
"66","5","1","B"," "
"66","6","1","B"," "
"66","7","R","B"," "
"66","8","R","T"," "
"66","9","R","W"," "
"66","10","R","B"," "
"66","11","R","H"," "
"66","12","R","S"," "
"66","13","R","S"," "
"66","14","R","S"," "
"66","15","R","H"," "
"66","16","R","B"," "
"66","17","R","B"," "
"66","18","R","W"," "
"66","19","r","W"," "
"66","20","r","B"," "
"66","21","r","B"," "
"66","22","r","B"," "
"66","23","r","B"," "
"66","24","r","B"," "
"66","25","r","B"," "
"66","26","r","B"," "
"66","27","r","B"," "
"66","28","r","B"," "
"66","29"," ","*"," "
"66","30"," ","*"," "
"66","31","r","G","w"
"66","32"," ","*"," "
"66","33"," ","."," "
"66","34"," ","."," "
"66","35"," ","."," "
"66","36"," ","."," "
"66","37"," ","*"," "
"66","38","t","H"," "
"66","39","t","W"," "
"66","40","t","H"," "
"66","41","t","H"," "
"66","42","t","G"," "
"66","43","t","H"," "
"66","44","t","W"," "
"66","45","t","B"," "
"66","46","t","B"," "
"66","47","t","H"," "
"66","48"," ","*"," "
"66","49"," ","."," "
"66","50","t","G"," "
"66","51"," ","."," "
"66","52"," ","."," "
"66","53"," ","."," "
"66","54"," ","."," "
"66","55"," ","."," "
"66","56"," ","."," "
"66","57"," ","."," "
"66","58"," ","."," "
"66","59"," ","*"," "
"66","60","5","B"," "
"66","61","5","B"," "
"66","62","5","K"," "
"66","63","5","K"," "
"66","64","5","D"," "
"66","65"," ","."," "
"66","70","?","G"," "
"66","71","?","B"," "
"66","72","?","B"," "
"66","73","?","W"," "
"66","74","?","H"," "
"66","75","?","W"," "
"66","76","?","H"," "
"66","77","?","H"," "
"66","78"," ","*"," "
"66","79"," ","*"," "
"66","80"," ","*"," "
"66","81"," ","."," "
"66","82"," ","."," "
"66","83"," ","."," "
"66","84"," ","."," "
"66","85"," ","."," "
"66","86"," ","."," "
"66","87"," ","."," "
"66","88"," ","."," "
"66","89"," ","."," "
"66","90"," ","."," "
"66","91"," ","."," "
"66","92"," ","."," "
"66","93"," ","."," "
"66","94"," ","."," "
"66","95"," ","."," "
"66","96"," ","."," "
"66","97"," ","."," "
"66","98"," ","."," "
"66","99"," ","."," "
"67","1"," ","."," "
"67","2","1","T"," "
"67","3","1","W"," "
"67","4","1","T"," "
"67","5","1","T"," "
"67","6","1","W"," "
"67","7","R","T"," "
"67","8","R","T"," "
"67","9","R","W"," "
"67","10","R","W"," "
"67","11","R","S"," "
"67","12","R","B"," "
"67","13","R","S"," "
"67","14","R","S"," "
"67","15","R","H"," "
"67","16","R","H"," "
"67","17","R","H"," "
"67","18","R","W"," "
"67","19","R","W"," "
"67","20","r","H"," "
"67","21","r","B"," "
"67","22","r","B"," "
"67","23","r","B"," "
"67","24","r","B"," "
"67","25","r","B"," "
"67","26","r","B"," "
"67","27","r","B"," "
"67","28","r","B"," "
"67","29"," ","*"," "
"67","30"," ","."," "
"67","31"," ","+"," "
"67","32"," ","."," "
"67","33"," ","."," "
"67","34"," ","."," "
"67","35"," ","."," "
"67","36"," ","."," "
"67","37"," ","*"," "
"67","38","t","G"," "
"67","39","t","W"," "
"67","40","t","H"," "
"67","41","t","H"," "
"67","42","t","H"," "
"67","43"," ","."," "
"67","44","t","H"," "
"67","45","t","B"," "
"67","46","t","H"," "
"67","47","t","B"," "
"67","48"," ","*"," "
"67","49","t","H"," "
"67","50","t","G"," "
"67","51"," ","."," "
"67","52"," ","."," "
"67","53"," ","."," "
"67","54"," ","."," "
"67","55"," ","."," "
"67","56"," ","."," "
"67","57"," ","."," "
"67","58"," ","."," "
"67","59"," ","*"," "
"67","60","5","B"," "
"67","61","5","K"," "
"67","62","5","K"," "
"67","63","5","D"," "
"67","64","5","D"," "
"67","65","5","G","e"
"67","70","?","G"," "
"67","71","?","B"," "
"67","72","?","B"," "
"67","73","?","B"," "
"67","74","?","B"," "
"67","75","?","H"," "
"67","76","?","H"," "
"67","77"," ","*"," "
"67","78"," ","."," "
"67","79"," ","."," "
"67","80"," ","."," "
"67","81"," ","."," "
"67","82"," ","."," "
"67","83"," ","."," "
"67","84"," ","."," "
"67","85"," ","."," "
"67","86"," ","."," "
"67","87"," ","."," "
"67","88"," ","."," "
"67","89"," ","."," "
"67","90"," ","."," "
"67","91"," ","."," "
"67","92"," ","."," "
"67","93"," ","."," "
"67","94"," ","."," "
"67","95"," ","."," "
"67","96"," ","."," "
"67","97"," ","."," "
"67","98"," ","."," "
"67","99"," ","."," "
"68","1"," ","."," "
"68","2"," ","."," "
"68","3"," ","."," "
"68","4","1","T"," "
"68","5","1","W"," "
"68","6","R","T"," "
"68","7","R","W"," "
"68","8","R","T"," "
"68","9","R","B"," "
"68","10","R","T"," "
"68","11","R","W"," "
"68","12","R","S"," "
"68","13","R","B"," "
"68","14","R","B"," "
"68","15","R","B"," "
"68","16","R","W"," "
"68","17","R","W"," "
"68","18","R","B"," "
"68","19","R","H"," "
"68","20","r","W"," "
"68","21","r","B"," "
"68","22","r","B"," "
"68","23","r","B"," "
"68","24","r","B"," "
"68","25","r","B"," "
"68","26","r","B"," "
"68","27","r","B"," "
"68","28"," ","*"," "
"68","29"," ","+"," "
"68","30"," ","*"," "
"68","31","3","B"," "
"68","32"," ","*"," "
"68","33"," ","."," "
"68","34"," ","."," "
"68","35"," ","."," "
"68","36"," ","."," "
"68","37"," ","*"," "
"68","38","t","G"," "
"68","39","t","H"," "
"68","40","t","H"," "
"68","41","t","G"," "
"68","42","t","W"," "
"68","43","t","S"," "
"68","44","t","B"," "
"68","45","t","H"," "
"68","46","t","B"," "
"68","47"," ","*"," "
"68","48"," ","."," "
"68","49","t","H"," "
"68","50"," ","."," "
"68","51"," ","."," "
"68","52"," ","."," "
"68","53"," ","."," "
"68","54"," ","."," "
"68","55"," ","."," "
"68","56"," ","."," "
"68","57"," ","."," "
"68","58"," ","*"," "
"68","59"," ","*"," "
"68","60","5","B"," "
"68","61","5","B"," "
"68","62","5","K"," "
"68","63","5","B"," "
"68","64","5","K"," "
"68","65"," ","."," "
"68","70","?","G"," "
"68","71","?","B"," "
"68","72","?","B"," "
"68","73","?","B"," "
"68","74","?","B"," "
"68","75","?","H"," "
"68","76"," ","*"," "
"68","77"," ","."," "
"68","78"," ","."," "
"68","79"," ","."," "
"68","80"," ","."," "
"68","81"," ","."," "
"68","82"," ","."," "
"68","83"," ","."," "
"68","84"," ","."," "
"68","85"," ","."," "
"68","86"," ","."," "
"68","87"," ","."," "
"68","88"," ","."," "
"68","89"," ","."," "
"68","90"," ","."," "
"68","91"," ","."," "
"68","92"," ","."," "
"68","93"," ","."," "
"68","94"," ","."," "
"68","95"," ","."," "
"68","96"," ","."," "
"68","97"," ","."," "
"68","98"," ","."," "
"68","99"," ","."," "
"69","1","1","T"," "
"69","2"," ","."," "
"69","3"," ","."," "
"69","4","1","B"," "
"69","5","1","T"," "
"69","6","1","T"," "
"69","7","R","B"," "
"69","8","R","W"," "
"69","9","R","T"," "
"69","10","R","T"," "
"69","11","R","W"," "
"69","12","R","W"," "
"69","13","R","B"," "
"69","14","R","B"," "
"69","15","R","B"," "
"69","16","R","B"," "
"69","17","R","B"," "
"69","18","R","B"," "
"69","19","R","B"," "
"69","20","r","W"," "
"69","21","r","B"," "
"69","22","r","B"," "
"69","23","r","B"," "
"69","24","r","B"," "
"69","25","r","B"," "
"69","26","r","B"," "
"69","27","r","B"," "
"69","28"," ","*"," "
"69","29","r","B"," "
"69","30","3","B"," "
"69","31","3","B"," "
"69","32"," ","*"," "
"69","33"," ","."," "
"69","34"," ","."," "
"69","35"," ","."," "
"69","36"," ","."," "
"69","37"," ","."," "
"69","38"," ","*"," "
"69","39","t","H"," "
"69","40","t","B"," "
"69","41","t","G"," "
"69","42","t","W"," "
"69","43","t","W"," "
"69","44","t","B","n"
"69","45","t","B","n"
"69","46"," ","*"," "
"69","47"," ","."," "
"69","48"," ","."," "
"69","49"," ","."," "
"69","50"," ","."," "
"69","51"," ","."," "
"69","52"," ","."," "
"69","53"," ","."," "
"69","54"," ","."," "
"69","55"," ","*"," "
"69","56"," ","*"," "
"69","57"," ","*"," "
"69","58","5","B"," "
"69","59","5","B"," "
"69","60","5","B"," "
"69","61","5","B"," "
"69","62","5","H","p"
"69","63","5","H"," "
"69","64","5","D"," "
"69","65","5","K"," "
"69","70","?","G","z"
"69","71","?","B"," "
"69","72","?","B"," "
"69","73","?","B"," "
"69","74","?","B"," "
"69","75","?","B"," "
"69","76"," ","*"," "
"69","77"," ","."," "
"69","78"," ","."," "
"69","79"," ","."," "
"69","80"," ","."," "
"69","81"," ","."," "
"69","82"," ","."," "
"69","83"," ","."," "
"69","84"," ","."," "
"69","85"," ","."," "
"69","86"," ","."," "
"69","87"," ","."," "
"69","88"," ","."," "
"69","89"," ","."," "
"69","90"," ","."," "
"69","91"," ","."," "
"69","92"," ","."," "
"69","93"," ","."," "
"69","94"," ","."," "
"69","95"," ","."," "
"69","96"," ","."," "
"69","97"," ","."," "
"69","98"," ","."," "
"69","99"," ","."," "
"70","1"," ","."," "
"70","2","1","T"," "
"70","3","1","W"," "
"70","4","1","Q"," "
"70","5","1","T"," "
"70","6","1","W"," "
"70","7","1","T"," "
"70","8","R","B"," "
"70","9","R","W"," "
"70","10","R","W"," "
"70","11","R","T"," "
"70","12","R","T"," "
"70","13","R","B"," "
"70","14","R","B"," "
"70","15","R","B"," "
"70","16","R","B"," "
"70","17","R","S"," "
"70","18","R","S"," "
"70","19","R","B"," "
"70","20","r","W"," "
"70","21","r","B"," "
"70","22","r","B"," "
"70","23","r","B"," "
"70","24","r","B"," "
"70","25","r","B"," "
"70","26","r","B"," "
"70","27"," ","*"," "
"70","28","r","B"," "
"70","29","r","H"," "
"70","30","r","G"," "
"70","31","3","B"," "
"70","32"," ","*"," "
"70","33"," ","."," "
"70","34"," ","."," "
"70","35"," ","."," "
"70","36"," ","."," "
"70","37"," ","."," "
"70","38"," ","*"," "
"70","39","t","H"," "
"70","40","t","B"," "
"70","41","t","G"," "
"70","42","t","H"," "
"70","43","t","H"," "
"70","44","t","B","n"
"70","45","t","B","n"
"70","46"," ","*"," "
"70","47"," ","."," "
"70","48"," ","."," "
"70","49"," ","."," "
"70","50"," ","."," "
"70","51"," ","."," "
"70","52"," ","."," "
"70","53"," ","*"," "
"70","54"," ","*"," "
"70","55","5","B"," "
"70","56","5","B"," "
"70","57","5","B"," "
"70","58","5","B"," "
"70","59","5","B"," "
"70","60","5","K"," "
"70","61","5","G"," "
"70","62","5","H"," "
"70","63","5","G"," "
"70","64","5","S"," "
"70","65","5","G"," "
"70","70","?","G"," "
"70","71","?","B"," "
"70","72","?","H"," "
"70","73","?","B"," "
"70","74","?","B"," "
"70","75"," ","*"," "
"70","76"," ","."," "
"70","77"," ","."," "
"70","78"," ","."," "
"70","79"," ","."," "
"70","80"," ","."," "
"70","81"," ","."," "
"70","82"," ","."," "
"70","83"," ","."," "
"70","84"," ","."," "
"70","85"," ","."," "
"70","86"," ","."," "
"70","87"," ","."," "
"70","88"," ","."," "
"70","89"," ","."," "
"70","90"," ","."," "
"70","91"," ","."," "
"70","92"," ","."," "
"70","93"," ","."," "
"70","94"," ","."," "
"70","95"," ","."," "
"70","96"," ","."," "
"70","97"," ","."," "
"70","98"," ","."," "
"70","99"," ","."," "
"71","1","1","T"," "
"71","2","1","T"," "
"71","3","1","T"," "
"71","4","1","T"," "
"71","5","1","Q"," "
"71","6","1","T"," "
"71","7","1","W"," "
"71","8","1","T"," "
"71","9","R","W"," "
"71","10","R","T"," "
"71","11","R","H"," "
"71","12","R","W"," "
"71","13","R","W"," "
"71","14","R","B"," "
"71","15","R","B"," "
"71","16","R","B"," "
"71","17","R","B"," "
"71","18","R","S"," "
"71","19","r","B"," "
"71","20","r","B"," "
"71","21","r","B","e"
"71","22","r","W"," "
"71","23","r","B"," "
"71","24","r","B"," "
"71","25","r","B"," "
"71","26","r","B"," "
"71","27","r","B"," "
"71","28","r","B"," "
"71","29","r","H"," "
"71","30","3","H"," "
"71","31","3","G"," "
"71","32","3","H"," "
"71","33"," ","*"," "
"71","34"," ","."," "
"71","35"," ","."," "
"71","36"," ","."," "
"71","37"," ","."," "
"71","38"," ","*"," "
"71","39","t","B"," "
"71","40","t","B"," "
"71","41","t","G"," "
"71","42","t","G"," "
"71","43","t","H"," "
"71","44","t","H"," "
"71","45","t","B"," "
"71","46"," ","*"," "
"71","47"," ","*"," "
"71","48"," ","*"," "
"71","49"," ","*"," "
"71","50"," ","*"," "
"71","51"," ","*"," "
"71","52"," ","*"," "
"71","53","5","B"," "
"71","54","5","B"," "
"71","55","5","B"," "
"71","56","5","B"," "
"71","57","5","B"," "
"71","58","4","H"," "
"71","59","5","B"," "
"71","60","5","K"," "
"71","61","5","H"," "
"71","62","5","G"," "
"71","63","4","G"," "
"71","64","5","G"," "
"71","65","5","D"," "
"71","70","?","G","g"
"71","71","?","B"," "
"71","72","?","H"," "
"71","73","?","B","n"
"71","74","?","B","n"
"71","75"," ","*"," "
"71","76"," ","."," "
"71","77"," ","."," "
"71","78"," ","."," "
"71","79"," ","."," "
"71","80"," ","."," "
"71","81"," ","."," "
"71","82"," ","."," "
"71","83"," ","."," "
"71","84"," ","."," "
"71","85"," ","."," "
"71","86"," ","."," "
"71","87"," ","."," "
"71","88"," ","."," "
"71","89"," ","."," "
"71","90"," ","."," "
"71","91"," ","."," "
"71","92"," ","."," "
"71","93"," ","."," "
"71","94"," ","."," "
"71","95"," ","."," "
"71","96"," ","."," "
"71","97"," ","."," "
"71","98"," ","."," "
"71","99"," ","."," "
"72","1","1","T"," "
"72","2","1","W"," "
"72","3","1","T"," "
"72","4","1","Q"," "
"72","5","1","S"," "
"72","6","1","T"," "
"72","7","1","T"," "
"72","8","1","B"," "
"72","9","2","B"," "
"72","10","R","W"," "
"72","11","R","B"," "
"72","12","2","T"," "
"72","13","R","W"," "
"72","14","R","T"," "
"72","15","R","B"," "
"72","16","R","W"," "
"72","17","R","S"," "
"72","18","R","H"," "
"72","19","r","H"," "
"72","20","r","W"," "
"72","21","r","W"," "
"72","22","r","W"," "
"72","23","r","Q"," "
"72","24","r","W"," "
"72","25","r","B"," "
"72","26","r","B"," "
"72","27","r","B"," "
"72","28","r","H"," "
"72","29","r","B"," "
"72","30","r","W"," "
"72","31","3","G"," "
"72","32","3","H"," "
"72","33"," ","*"," "
"72","34"," ","."," "
"72","35"," ","."," "
"72","36"," ","."," "
"72","37"," ","."," "
"72","38"," ","*"," "
"72","39","t","H"," "
"72","40","t","H"," "
"72","41","t","G"," "
"72","42","t","G"," "
"72","43","t","H"," "
"72","44","t","H"," "
"72","45","t","H"," "
"72","46","t","B"," "
"72","47","t","B"," "
"72","48","t","B"," "
"72","49","t","B"," "
"72","50","t","B"," "
"72","51","t","B"," "
"72","52","4","B"," "
"72","53","4","B"," "
"72","54","4","B"," "
"72","55","5","B"," "
"72","56","5","H"," "
"72","57","4","B"," "
"72","58","4","B"," "
"72","59","5","H"," "
"72","60","5","H"," "
"72","61","4","G"," "
"72","62","4","G"," "
"72","63","4","D"," "
"72","64","4","H"," "
"72","65","5","K"," "
"72","70","?","W"," "
"72","71","?","W"," "
"72","72","?","B"," "
"72","73","?","B","n"
"72","74","?","W"," "
"72","75","?","B","n"
"72","76"," ","*"," "
"72","77"," ","*"," "
"72","78"," ","."," "
"72","79"," ","."," "
"72","80"," ","."," "
"72","81"," ","."," "
"72","82"," ","."," "
"72","83"," ","."," "
"72","84"," ","."," "
"72","85"," ","."," "
"72","86"," ","."," "
"72","87"," ","."," "
"72","88"," ","."," "
"72","89"," ","."," "
"72","90"," ","."," "
"72","91"," ","."," "
"72","92"," ","."," "
"72","93"," ","."," "
"72","94"," ","."," "
"72","95"," ","."," "
"72","96"," ","."," "
"72","97"," ","."," "
"72","98"," ","."," "
"72","99"," ","."," "
"73","1","1","W"," "
"73","2","1","T"," "
"73","3","1","T"," "
"73","4","1","Q"," "
"73","5","1","T"," "
"73","6","1","W"," "
"73","7","1","T"," "
"73","8","1","T"," "
"73","9","2","S"," "
"73","10","2","T"," "
"73","11","2","T"," "
"73","12","2","W"," "
"73","13","R","T"," "
"73","14","R","W"," "
"73","15","2","B"," "
"73","16","2","W"," "
"73","17","R","S"," "
"73","18","r","H"," "
"73","19","r","B"," "
"73","20","r","W"," "
"73","21","r","W"," "
"73","22","r","H"," "
"73","23","2","Q"," "
"73","24","2","Q"," "
"73","25","r","Q"," "
"73","26","r","G"," "
"73","27","3","G"," "
"73","28","3","G"," "
"73","29","3","W"," "
"73","30","r","B"," "
"73","31","3","Q"," "
"73","32","3","G"," "
"73","33"," ","*"," "
"73","34"," ","."," "
"73","35"," ","."," "
"73","36"," ","."," "
"73","37"," ","."," "
"73","38"," ","*"," "
"73","39","4","H"," "
"73","40","t","G"," "
"73","41","t","G","e"
"73","42","t","H"," "
"73","43","t","H"," "
"73","44","t","H"," "
"73","45","t","B"," "
"73","46","t","B"," "
"73","47","t","B"," "
"73","48","t","B"," "
"73","49","t","H"," "
"73","50","t","B"," "
"73","51","t","B"," "
"73","52","4","B"," "
"73","53","t","B"," "
"73","54","4","H"," "
"73","55","5","H"," "
"73","56"," ","."," "
"73","57","4","H"," "
"73","58","4","S"," "
"73","59","4","G"," "
"73","60","5","H"," "
"73","61","4","G"," "
"73","62","4","D"," "
"73","63","4","H"," "
"73","64","4","S"," "
"73","65","4","D"," "
"73","70","?","W"," "
"73","71","?","H"," "
"73","72","?","W"," "
"73","73","?","B","n"
"73","74","?","B","n"
"73","75","?","H"," "
"73","76","?","B"," "
"73","77","?","B"," "
"73","78"," ","*"," "
"73","79"," ","*"," "
"73","80"," ","*"," "
"73","81"," ","*"," "
"73","82"," ","*"," "
"73","83"," ","."," "
"73","84"," ","."," "
"73","85","?","B"," "
"73","86"," ","."," "
"73","87","?","H"," "
"73","88"," ","."," "
"73","89","?","H","w"
"73","90"," ","."," "
"73","91"," ","."," "
"73","92"," ","*"," "
"73","93"," ","*"," "
"73","94"," ","."," "
"73","95","?","B","w"
"73","96"," ","."," "
"73","97"," ","."," "
"73","98"," ","."," "
"73","99"," ","."," "
"74","1","1","W"," "
"74","2","1","H"," "
"74","3","1","W"," "
"74","4","1","T"," "
"74","5","1","Q"," "
"74","6","1","T"," "
"74","7","1","T"," "
"74","8","1","W"," "
"74","9","2","B"," "
"74","10","2","W"," "
"74","11","2","S"," "
"74","12","2","W"," "
"74","13","2","B"," "
"74","14","2","W"," "
"74","15","2","T"," "
"74","16","2","B"," "
"74","17","2","B"," "
"74","18","2","H"," "
"74","19","r","B"," "
"74","20","r","H"," "
"74","21","2","H"," "
"74","22","r","H"," "
"74","23","2","Q"," "
"74","24","2","D"," "
"74","25","2","Q"," "
"74","26","2","W"," "
"74","27","r","Q"," "
"74","28","3","Q"," "
"74","29","3","B"," "
"74","30","3","B"," "
"74","31","3","Q"," "
"74","32","3","G"," "
"74","33","3","H"," "
"74","34"," ","*"," "
"74","35"," ","."," "
"74","36"," ","."," "
"74","37"," ","*"," "
"74","38"," ","*"," "
"74","39","4","H"," "
"74","40","4","H"," "
"74","41","4","G"," "
"74","42","4","B"," "
"74","43","t","W"," "
"74","44","t","H"," "
"74","45","t","G"," "
"74","46","t","G"," "
"74","47","t","H"," "
"74","48","t","H"," "
"74","49","t","H"," "
"74","50","t","H"," "
"74","51","t","B"," "
"74","52","t","B"," "
"74","53","4","B"," "
"74","54","4","W"," "
"74","55","t","B"," "
"74","56","4","G","e"
"74","57","4","K"," "
"74","58","4","K"," "
"74","59","4","H"," "
"74","60","4","K"," "
"74","61","4","K"," "
"74","62","4","S"," "
"74","63","4","D"," "
"74","64","4","S"," "
"74","65","4","S"," "
"74","70","?","W"," "
"74","71","?","G"," "
"74","72","?","H"," "
"74","73","?","W"," "
"74","74","?","B","n"
"74","75","?","H"," "
"74","76","?","B"," "
"74","77","?","B"," "
"74","78","?","H"," "
"74","79","?","B"," "
"74","80","?","S"," "
"74","81","?","B"," "
"74","82","?","B"," "
"74","83"," ","*"," "
"74","84"," ","."," "
"74","85"," ","."," "
"74","86"," ","."," "
"74","87"," ","."," "
"74","88"," ","."," "
"74","89"," ","."," "
"74","90"," ","."," "
"74","91"," ","*"," "
"74","92","?","B"," "
"74","93","?","H","w"
"74","94"," ","*"," "
"74","95"," ","*"," "
"74","96"," ","."," "
"74","97","?","B","z"
"74","98"," ","."," "
"74","99"," ","."," "
"75","1","1","T"," "
"75","2","1","W"," "
"75","3","1","T"," "
"75","4","1","T"," "
"75","5","1","T"," "
"75","6","1","S"," "
"75","7","1","W"," "
"75","8","2","Q"," "
"75","9","2","Q"," "
"75","10","2","T"," "
"75","11","2","B"," "
"75","12","2","B"," "
"75","13","2","H"," "
"75","14","2","Q"," "
"75","15","2","T"," "
"75","16","2","B"," "
"75","17","2","B"," "
"75","18","2","B"," "
"75","19","2","Q"," "
"75","20","2","Q"," "
"75","21","2","H"," "
"75","22","2","H"," "
"75","23","2","Q"," "
"75","24","2","D"," "
"75","25","2","D"," "
"75","26","2","Q"," "
"75","27","3","Q"," "
"75","28","3","Q"," "
"75","29","3","Q"," "
"75","30","3","B"," "
"75","31","3","Q"," "
"75","32","3","H"," "
"75","33","3","G"," "
"75","34"," ","*"," "
"75","35"," ","*"," "
"75","36"," ","*"," "
"75","37","3","B"," "
"75","38","3","B"," "
"75","39","4","B"," "
"75","40","4","G"," "
"75","41","4","G"," "
"75","42","4","H"," "
"75","43","t","H"," "
"75","44","t","G"," "
"75","45","t","G"," "
"75","46","t","B"," "
"75","47","t","G"," "
"75","48","t","G"," "
"75","49","t","G"," "
"75","50","t","H"," "
"75","51","t","H"," "
"75","52","4","W"," "
"75","53","4","W"," "
"75","54","4","G"," "
"75","55","4","G"," "
"75","56","t","H"," "
"75","57","4","K"," "
"75","58","4","H"," "
"75","59","4","H"," "
"75","60","4","B"," "
"75","61","4","K"," "
"75","62","4","K"," "
"75","63","4","K"," "
"75","64","4","D"," "
"75","65","4","B"," "
"75","70","?","W"," "
"75","71","?","G"," "
"75","72","?","H"," "
"75","73","?","H"," "
"75","74","?","H"," "
"75","75","?","W"," "
"75","76","?","H"," "
"75","77","?","H"," "
"75","78","?","W"," "
"75","79","?","W"," "
"75","80","?","W"," "
"75","81","?","H"," "
"75","82","?","B"," "
"75","83"," ","*"," "
"75","84"," ","*"," "
"75","85"," ","*"," "
"75","86"," ","*"," "
"75","87"," ","*"," "
"75","88"," ","*"," "
"75","89"," ","*"," "
"75","90"," ","."," "
"75","91"," ","."," "
"75","92"," ","*"," "
"75","93","?","B"," "
"75","94","?","H"," "
"75","95","?","G"," "
"75","96"," ","*"," "
"75","97"," ","."," "
"75","98"," ","."," "
"75","99"," ","."," "
"76","1","1","G"," "
"76","2","1","Q"," "
"76","3","1","W"," "
"76","4","1","Q"," "
"76","5","2","W"," "
"76","6","2","T"," "
"76","7","2","T"," "
"76","8","2","B"," "
"76","9","2","Q"," "
"76","10","2","Q"," "
"76","11","2","B"," "
"76","12","2","W"," "
"76","13","2","H"," "
"76","14","2","B"," "
"76","15","2","B"," "
"76","16","2","W"," "
"76","17","2","T"," "
"76","18","2","Q"," "
"76","19","2","Q"," "
"76","20","2","Q"," "
"76","21","2","Q"," "
"76","22","2","Q"," "
"76","23","2","Q"," "
"76","24","2","Q"," "
"76","25","2","Q"," "
"76","26","2","Q"," "
"76","27","3","Q"," "
"76","28","3","Q"," "
"76","29","3","Q"," "
"76","30","3","Q"," "
"76","31","3","W"," "
"76","32","3","W"," "
"76","33","3","G"," "
"76","34","3","B"," "
"76","35","3","H"," "
"76","36","3","B"," "
"76","37","3","W"," "
"76","38","4","W"," "
"76","39","4","B"," "
"76","40","4","H"," "
"76","41","4","H"," "
"76","42","4","G"," "
"76","43","4","G"," "
"76","44","t","H"," "
"76","45","4","H"," "
"76","46","t","B"," "
"76","47","t","B"," "
"76","48","t","H"," "
"76","49","t","G"," "
"76","50","4","B"," "
"76","51","t","H"," "
"76","52","t","K"," "
"76","53","4","K"," "
"76","54","4","G"," "
"76","55","t","K"," "
"76","56","4","K"," "
"76","57","4","K"," "
"76","58","4","G"," "
"76","59","4","G"," "
"76","60","t","K"," "
"76","61","4","D"," "
"76","62","4","D"," "
"76","63","4","K"," "
"76","64","4","D"," "
"76","65","4","D"," "
"76","70","?","H"," "
"76","71","?","W"," "
"76","72","?","G"," "
"76","73","?","W"," "
"76","74","?","G"," "
"76","75","?","W"," "
"76","76","?","W"," "
"76","77","?","W"," "
"76","78","?","H"," "
"76","79","?","H"," "
"76","80","?","H"," "
"76","81","?","G"," "
"76","82","?","G"," "
"76","83","?","H"," "
"76","84","?","B"," "
"76","85","?","W"," "
"76","86","?","H","."
"76","87","?","H","z"
"76","88","?","H"," "
"76","89","?","H"," "
"76","90"," ","*"," "
"76","91"," ","."," "
"76","92"," ","."," "
"76","93"," ","*"," "
"76","94","?","S"," "
"76","95","?","H"," "
"76","96","?","G","e"
